bath,balcony,price,total_sqft_float,bhk,price_per_sqft
5.0,2.0,325.0,5000.0,4,6500.0
1.0,0.0,50.0,600.0,1,8333.333333333334
2.0,3.0,85.0,1375.0,3,6181.818181818182
2.0,1.0,110.0,900.0,2,12222.222222222223
3.0,2.0,74.0,1480.0,3,5000.0
1.0,0.0,24.0,600.0,1,4000.0
3.0,1.0,68.0,1200.0,3,5666.666666666667
5.0,0.0,80.0,2000.0,4,4000.0
2.0,2.0,37.0,927.0,2,3991.3700107874865
3.0,2.0,120.0,1753.0,3,6845.407872219053
3.0,1.0,120.0,1750.0,3,6857.142857142857
3.0,2.0,72.0,1200.0,3,6000.0
3.0,2.0,62.0,1559.0,3,3976.9082745349583
3.0,2.0,63.0,1563.0,3,4030.7101727447216
2.0,1.0,45.0,1500.0,2,3000.0
3.0,2.0,66.0,1200.0,3,5500.0
4.0,3.0,240.0,1500.0,4,16000.0
2.0,1.0,48.72,1175.0,2,4146.382978723404
3.0,2.0,130.0,1200.0,3,10833.333333333334
1.0,2.0,95.0,1200.0,2,7916.666666666667
3.0,1.0,75.0,1616.0,3,4641.089108910891
2.0,2.0,82.0,1225.0,3,6693.877551020408
2.0,0.0,85.0,1500.0,3,5666.666666666667
2.0,0.0,75.0,1230.0,2,6097.5609756097565
1.0,0.0,55.0,1350.0,1,4074.074074074074
2.0,0.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,70.0,1200.0,2,5833.333333333333
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,66.0,1200.0,2,5500.0
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,65.0,1200.0,2,5416.666666666667
2.0,0.0,65.0,1100.0,2,5909.090909090909
2.0,1.0,70.0,1200.0,2,5833.333333333333
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,0.0,55.0,900.0,2,6111.111111111111
2.0,2.0,64.0,1082.0,2,5914.972273567468
2.0,0.0,66.0,1200.0,3,5500.0
3.0,0.0,66.0,1200.0,3,5500.0
2.0,1.0,75.0,1350.0,3,5555.555555555556
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.5,1200.0,3,5541.666666666667
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.5,1200.0,3,5541.666666666667
2.0,0.0,66.0,1200.0,3,5500.0
3.0,0.0,83.0,1500.0,3,5533.333333333333
2.0,0.0,66.0,1200.0,3,5500.0
3.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
3.0,1.0,100.0,1995.0,3,5012.5313283208025
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
2.0,0.0,66.0,1200.0,3,5500.0
3.0,3.0,302.0,4800.0,4,6291.666666666667
2.0,2.0,79.0,1175.0,2,6723.404255319149
2.0,3.0,61.0,1030.0,2,5922.330097087379
2.0,3.0,77.0,1340.0,2,5746.268656716418
3.0,3.0,100.0,1580.0,3,6329.113924050633
2.0,0.0,50.0,1100.0,2,4545.454545454545
2.0,1.0,49.49,1100.0,2,4499.090909090909
3.0,2.0,131.0,1868.0,3,7012.847965738758
3.0,0.0,120.0,2038.5,3,5886.681383370125
3.0,2.0,126.0,2106.0,3,5982.9059829059825
3.0,1.0,121.0,1868.0,3,6477.516059957174
3.0,2.0,126.0,2106.0,3,5982.9059829059825
3.0,1.0,120.0,1868.0,3,6423.982869379015
3.0,1.0,115.0,1804.0,3,6374.7228381374725
3.0,2.0,153.0,2254.0,3,6787.93256433008
3.0,3.0,148.0,2106.0,3,7027.540360873694
3.0,3.0,159.0,2273.0,3,6995.160580730312
3.0,3.0,147.0,2099.0,3,7003.334921391139
3.0,2.0,145.0,2273.0,3,6379.234491860977
3.0,2.0,127.0,1804.0,3,7039.911308203991
3.0,0.0,122.0,2038.5,3,5984.792739759627
3.0,3.0,159.0,2265.0,3,7019.867549668874
3.0,2.0,134.0,2099.0,3,6383.992377322535
2.0,1.0,60.0,950.0,2,6315.789473684211
1.0,1.0,55.0,930.0,2,5913.978494623656
3.0,2.0,70.0,1500.0,3,4666.666666666667
3.0,2.0,67.0,1504.0,3,4454.787234042553
3.0,2.0,40.0,1250.0,3,3200.0
3.0,2.0,90.0,2700.0,4,3333.3333333333335
4.0,2.0,240.0,3000.0,4,8000.0
1.0,2.0,28.0,720.0,1,3888.8888888888887
3.0,1.0,59.0,1550.0,3,3806.451612903226
2.0,1.0,54.0,1410.0,3,3829.7872340425533
2.0,1.0,54.0,1410.0,3,3829.7872340425533
1.0,1.0,54.0,1200.0,2,4500.0
2.0,1.0,54.0,1200.0,2,4500.0
1.0,1.0,34.3,693.0,1,4949.494949494949
1.0,1.0,45.69,923.0,1,4950.162513542795
1.0,1.0,42.0,662.0,1,6344.410876132931
1.0,1.0,34.3,693.0,1,4949.494949494949
1.0,0.0,38.535,777.0,1,4959.459459459459
2.0,1.0,58.0,933.0,1,6216.505894962486
1.0,0.0,38.0,662.0,1,5740.181268882176
1.0,1.0,27.5,580.0,1,4741.379310344828
1.0,0.0,38.46,777.0,1,4949.80694980695
1.0,0.0,32.82,663.0,1,4950.226244343891
2.0,3.0,80.0,1296.0,2,6172.83950617284
2.0,2.0,83.0,1296.0,2,6404.320987654321
2.0,2.0,70.0,1093.0,2,6404.391582799634
2.0,1.0,58.56,1183.0,2,4950.126796280642
2.0,1.0,68.0,1098.0,2,6193.078324225865
2.0,0.0,58.68,1185.5,2,4949.810206663855
2.0,1.0,59.74,1183.0,2,5049.873203719358
2.0,2.0,72.0,1296.0,2,5555.555555555556
2.0,1.0,71.13,1437.0,2,4949.895615866389
2.0,2.0,75.0,1276.0,2,5877.742946708464
2.0,1.0,78.0,1265.0,2,6166.00790513834
2.0,2.0,55.0,934.0,2,5888.650963597431
2.0,1.0,68.1,1093.0,2,6230.558096980786
2.0,1.0,56.0,965.0,2,5803.108808290155
2.0,3.0,60.0,1200.0,2,5000.0
2.0,2.0,58.56,1183.0,2,4950.126796280642
2.0,2.0,65.0,1056.0,2,6155.30303030303
2.0,0.0,55.975,1131.0,2,4949.160035366932
2.0,2.0,75.0,1343.0,2,5584.512285927029
2.0,1.0,55.0,933.0,2,5894.962486602358
2.0,1.0,72.0,1265.0,2,5691.699604743083
2.0,1.0,66.33,1340.0,2,4950.0
2.0,1.0,59.0,1140.0,2,5175.438596491228
2.0,1.0,65.0,1226.0,2,5301.794453507341
2.0,1.0,54.0,965.0,2,5595.854922279793
2.0,1.0,65.59,1226.0,2,5349.918433931484
3.0,2.0,100.0,1825.0,3,5479.45205479452
3.0,2.0,135.0,2144.0,3,6296.641791044776
2.0,1.0,79.0,1265.0,3,6245.059288537549
3.0,3.0,97.38,1651.0,3,5898.24348879467
3.0,1.0,101.0,1564.0,3,6457.800511508952
3.0,2.0,95.0,1573.0,3,6039.4151303242215
3.0,3.0,122.0,1917.0,3,6364.110589462703
3.0,2.0,112.0,2002.0,3,5594.4055944055945
3.0,2.0,93.25,1743.0,3,5349.971313826735
3.0,2.0,102.0,1698.0,3,6007.067137809187
3.0,1.0,93.04,1411.0,3,6593.905031892275
3.0,1.0,115.0,1801.0,3,6385.341476957246
4.0,2.0,113.0,1917.0,3,5894.627021387585
3.0,3.0,106.0,1922.0,3,5515.088449531738
2.0,1.0,65.0,1200.0,3,5416.666666666667
3.0,2.0,135.0,2127.0,3,6346.967559943582
3.0,1.0,93.15,1411.0,3,6601.700921332388
3.0,2.0,107.0,1698.0,3,6301.531213191991
3.0,1.0,95.0,1546.0,3,6144.890038809832
3.0,2.0,110.0,1697.0,3,6482.027106658809
3.0,1.0,88.0,1492.0,3,5898.123324396783
3.0,2.0,122.0,2072.0,3,5888.030888030888
3.0,3.0,120.0,1880.0,3,6382.978723404255
3.0,2.0,110.0,1917.0,3,5738.132498695879
4.0,1.0,123.0,1996.0,3,6162.324649298597
3.0,1.0,88.0,1491.0,3,5902.079141515761
3.0,2.0,100.0,1564.0,3,6393.861892583121
3.0,2.0,98.0,1573.0,3,6230.1335028607755
2.0,1.0,83.0,1262.0,3,6576.862123613312
4.0,2.0,122.0,1935.0,3,6304.909560723514
3.0,1.0,105.0,1595.0,3,6583.0721003134795
3.0,1.0,93.25,1411.0,3,6608.788093550674
3.0,1.0,112.0,1732.0,3,6466.512702078522
3.0,2.0,107.0,1702.0,3,6286.721504112808
4.0,1.0,125.0,2030.0,3,6157.635467980295
3.0,1.0,90.0,1573.0,3,5721.551176096631
3.0,2.0,96.0,1595.0,3,6018.808777429467
2.0,1.0,80.0,1261.0,3,6344.171292624901
4.0,2.0,117.0,1884.0,3,6210.1910828025475
4.0,2.0,122.0,1930.0,3,6321.243523316062
2.0,1.0,68.0,1241.0,3,5479.45205479452
4.0,2.0,120.0,1930.0,3,6217.616580310881
3.0,2.0,115.0,1801.0,3,6385.341476957246
4.0,2.0,125.0,1965.0,3,6361.323155216285
3.0,2.0,100.0,1573.0,3,6357.279084551812
5.0,2.0,135.0,2259.0,4,5976.095617529881
4.0,2.0,129.0,1948.0,4,6622.17659137577
4.0,1.0,220.0,3671.0,4,5992.917461182239
5.0,0.0,160.0,3500.0,6,4571.428571428572
3.0,2.0,151.0,2357.0,3,6406.448875689436
4.0,3.0,183.0,2872.0,4,6371.866295264624
3.0,1.0,455.0,3144.0,3,14472.010178117049
4.0,2.0,590.0,4110.0,4,14355.231143552312
4.0,2.0,602.0,4209.0,4,14302.684723212164
3.0,2.0,240.0,4395.0,3,5460.750853242321
2.0,2.0,103.0,1418.0,2,7263.7517630465445
2.0,2.0,101.0,1418.0,2,7122.708039492242
2.0,2.0,104.0,1418.0,2,7334.273624823695
2.0,2.0,103.0,1418.0,2,7263.7517630465445
2.0,2.0,106.0,1418.0,2,7475.317348377997
2.0,2.0,104.0,1418.0,2,7334.273624823695
2.0,2.0,105.0,1418.0,2,7404.795486600846
2.0,2.0,104.0,1418.0,2,7334.273624823695
2.0,2.0,106.0,1418.0,2,7475.317348377997
2.0,2.0,105.0,1418.0,2,7404.795486600846
2.0,2.0,105.0,1418.0,2,7404.795486600846
2.0,2.0,105.0,1400.0,2,7500.0
2.0,2.0,98.0,1297.0,2,7555.898226676947
4.0,2.0,150.0,2072.0,3,7239.382239382239
4.0,2.0,147.0,2072.0,3,7094.594594594595
4.0,2.0,156.0,2215.0,3,7042.889390519187
4.0,2.0,160.0,2215.0,3,7223.476297968397
4.0,2.0,155.0,2072.0,3,7480.694980694981
4.0,2.0,135.0,1830.0,3,7377.049180327869
4.0,2.0,154.0,2215.0,3,6952.5959367945825
4.0,2.0,152.0,2072.0,3,7335.907335907336
4.0,2.0,155.0,2072.0,3,7480.694980694981
4.0,2.0,153.0,2072.0,3,7384.169884169884
3.0,2.0,133.0,1830.0,3,7267.75956284153
4.0,2.0,154.0,2215.0,3,6952.5959367945825
4.0,2.0,157.0,2215.0,3,7088.03611738149
4.0,2.0,151.0,2072.0,3,7287.644787644787
4.0,2.0,162.0,2215.0,3,7313.769751693002
6.0,2.0,230.0,3122.0,4,7367.072389493914
6.0,2.0,235.0,3122.0,4,7527.226137091608
6.0,2.0,210.0,2912.0,4,7211.538461538462
6.0,2.0,237.0,3122.0,4,7591.287636130685
6.0,2.0,235.0,3122.0,4,7527.226137091608
5.0,2.0,249.0,3362.0,4,7406.305770374777
1.0,0.0,30.0,650.0,1,4615.384615384615
2.0,1.0,34.46,1077.0,2,3199.6285979572885
2.0,1.0,39.5,1100.0,2,3590.909090909091
2.0,2.0,36.69,1161.0,2,3160.206718346253
2.0,3.0,36.69,1161.0,2,3160.206718346253
2.0,3.0,42.33,1378.0,3,3071.843251088534
3.0,2.0,56.0,1602.0,3,3495.6304619225966
2.0,1.0,65.0,1025.0,2,6341.463414634146
2.0,1.5843757375501535,59.0,1250.0,2,4720.0
2.0,1.5843757375501535,60.0,1300.0,2,4615.384615384615
2.0,2.0,78.0,1200.0,2,6500.0
2.0,2.0,75.0,1128.0,2,6648.936170212766
2.0,1.0,55.0,975.0,2,5641.025641025641
2.0,1.0,75.0,1330.0,2,5639.097744360903
2.0,1.0,70.0,1085.0,2,6451.612903225807
2.0,1.0,80.0,1216.0,2,6578.9473684210525
2.0,2.0,79.0,1200.0,2,6583.333333333333
2.0,2.0,80.0,1200.0,2,6666.666666666667
2.0,2.0,79.55,1200.0,2,6629.166666666667
3.0,3.0,90.0,1540.0,3,5844.1558441558445
3.0,1.5843757375501535,90.0,1540.0,3,5844.1558441558445
3.0,2.0,101.0,1584.0,3,6376.262626262626
4.0,3.0,239.0,3800.0,4,6289.473684210527
1.0,1.0,100.0,800.0,1,12500.0
2.0,1.0,68.0,1040.0,2,6538.461538461538
2.0,2.0,95.25,1270.0,3,7500.0
4.0,2.0,145.0,2000.0,5,7250.0
2.0,1.0,60.0,1150.0,2,5217.391304347826
3.0,2.0,117.0,1998.0,3,5855.855855855856
2.0,2.0,59.8,1165.0,2,5133.0472103004295
2.0,1.0,87.0,1500.0,3,5800.0
2.0,2.0,65.0,1357.0,3,4789.977892409727
3.0,1.0,87.0,1500.0,3,5800.0
7.0,2.0,400.0,7500.0,7,5333.333333333333
2.0,0.0,55.0,1200.0,2,4583.333333333333
2.0,1.0,56.7,1255.0,2,4517.92828685259
2.0,1.0,72.0,1098.0,2,6557.377049180328
2.0,1.0,82.0,1239.0,2,6618.240516545601
2.0,1.0,82.0,1246.0,2,6581.0593900481545
2.0,1.0,60.0,1027.0,2,5842.259006815969
2.0,1.0,68.62,1027.0,2,6681.596884128529
2.0,1.0,60.0,992.0,2,6048.387096774193
2.0,1.0,67.0,1027.0,2,6523.855890944498
3.0,3.0,95.0,1500.0,3,6333.333333333333
3.0,2.0,112.0,1779.0,3,6295.6717256885895
3.0,1.0,100.0,1586.0,3,6305.170239596469
3.0,1.0,90.0,1354.0,3,6646.971935007386
3.0,3.0,100.0,1500.0,3,6666.666666666667
3.0,1.0,94.0,1416.0,3,6638.418079096045
2.0,1.0,95.0,1459.0,3,6511.3091158327625
2.0,1.0,79.0,1240.0,3,6370.967741935484
2.0,1.0,95.0,1441.0,3,6592.64399722415
2.0,1.0,83.0,1240.0,3,6693.548387096775
3.0,1.0,85.86,1354.0,3,6341.211225997045
2.0,1.0,35.56,1270.0,3,2800.0
3.0,1.0,110.0,1650.0,3,6666.666666666667
1.0,1.0,75.0,1000.0,2,7500.0
2.0,2.0,60.0,1145.0,3,5240.174672489083
3.0,2.0,68.29,1630.0,3,4189.57055214724
2.0,2.0,60.33,1440.0,3,4189.583333333333
4.0,2.0,190.0,3400.0,4,5588.235294117647
5.0,2.0,75.0,2400.0,6,3125.0
2.0,1.5843757375501535,120.0,1275.0,2,9411.764705882353
2.0,2.0,100.0,1180.0,2,8474.57627118644
2.0,3.0,120.0,1255.0,2,9561.752988047809
3.0,2.0,215.0,2135.0,3,10070.257611241217
2.0,2.0,125.0,1500.0,3,8333.333333333334
3.0,3.0,185.0,2000.0,3,9250.0
3.0,2.0,170.0,2135.0,3,7962.529274004683
4.0,0.0,170.0,2500.0,4,6800.0
2.0,0.0,40.0,935.0,2,4278.07486631016
2.0,1.0,67.0,1300.0,3,5153.846153846154
1.0,1.0,70.0,1050.0,1,6666.666666666667
2.0,2.0,71.05,1225.0,2,5800.0
2.0,2.0,45.0,1143.0,2,3937.0078740157483
2.0,0.0,45.0,1101.0,2,4087.193460490463
2.0,2.0,47.0,1175.0,2,4000.0
2.0,1.0,49.0,1150.0,2,4260.869565217391
2.0,1.0,39.71,993.0,2,3998.9929506545823
2.0,1.0,45.0,1045.0,2,4306.2200956937795
2.0,1.0,43.55,1089.0,2,3999.0817263544536
2.0,2.0,48.0,1279.0,2,3752.9319781078966
2.0,1.0,42.0,1050.0,2,4000.0
2.0,2.0,43.0,1085.0,2,3963.1336405529955
2.0,1.0,47.0,1175.0,2,4000.0
2.0,1.0,47.0,1175.0,2,4000.0
2.0,1.0,53.0,1325.0,2,4000.0
2.0,2.0,35.0,850.0,2,4117.64705882353
2.0,1.0,45.36,1134.0,2,4000.0
2.0,2.0,45.0,1090.0,2,4128.440366972477
2.0,1.0,42.0,1050.0,2,4000.0
2.0,1.0,48.0,1123.0,2,4274.2653606411395
2.0,0.0,35.0,938.0,2,3731.3432835820895
1.0,2.0,45.0,1100.0,2,4090.909090909091
2.0,1.0,47.0,1125.0,2,4177.777777777777
2.0,2.0,45.0,1160.0,2,3879.310344827586
2.0,1.0,48.0,1125.0,2,4266.666666666667
2.0,1.0,42.59,1065.0,2,3999.06103286385
2.0,1.0,40.08,1002.0,2,4000.0
2.0,1.0,40.08,1002.0,2,4000.0
2.0,1.0,40.0,1075.0,2,3720.9302325581393
2.0,1.0,47.65,1125.0,2,4235.555555555556
2.0,2.0,55.0,1300.0,2,4230.7692307692305
2.0,1.0,47.0,1125.0,2,4177.777777777777
2.0,2.0,47.0,1175.0,2,4000.0
2.0,2.0,48.0,1213.0,2,3957.131079967024
2.0,2.0,35.0,900.0,2,3888.8888888888887
2.0,1.0,42.6,1065.0,2,4000.0
2.0,1.0,47.0,1125.0,2,4177.777777777777
2.0,1.0,45.0,1107.0,2,4065.040650406504
2.0,1.0,46.0,1150.0,2,4000.0
2.0,1.0,42.0,1050.0,2,4000.0
2.0,1.0,48.0,1125.0,2,4266.666666666667
2.0,2.0,39.5,1000.0,2,3950.0
1.0,2.0,45.0,1125.0,2,4000.0
2.0,1.0,47.0,1125.0,2,4177.777777777777
2.0,2.0,53.36,1284.0,2,4155.763239875389
2.0,1.0,45.99,1150.0,2,3999.1304347826085
2.0,3.0,62.0,1440.0,3,4305.555555555556
2.0,1.0,56.0,1330.0,3,4210.526315789473
2.0,2.0,60.47,1390.0,3,4350.359712230216
3.0,3.0,66.68,1617.0,3,4123.685837971553
2.0,1.0,56.0,1330.0,3,4210.526315789473
2.0,1.0,57.0,1345.0,3,4237.918215613383
2.0,1.0,68.27,1845.0,3,3700.271002710027
2.0,1.0,55.0,1300.0,3,4230.7692307692305
3.0,1.0,50.0,1200.0,3,4166.666666666667
2.0,2.0,53.0,1350.0,3,3925.925925925926
2.0,2.0,52.85,1215.0,3,4349.794238683127
3.0,0.0,51.19,1312.5,3,3900.190476190476
2.0,2.0,59.6,1490.0,3,4000.0
2.0,3.0,55.44,1320.0,3,4200.0
2.0,1.0,56.0,1329.0,3,4213.694507148231
2.0,1.0,47.0,1300.0,3,3615.3846153846152
2.0,2.0,59.6,1490.0,3,4000.0
2.0,1.0,58.0,1480.0,3,3918.9189189189187
2.0,1.0,57.0,1330.0,3,4285.714285714285
2.0,1.0,50.0,1250.0,3,4000.0
2.0,2.0,55.44,1320.0,3,4200.0
2.0,2.0,50.19,1255.0,3,3999.203187250996
2.0,3.0,50.19,1255.0,3,3999.203187250996
2.0,2.0,42.59,1065.0,3,3999.06103286385
2.0,2.0,52.85,1215.0,3,4349.794238683127
3.0,2.0,58.0,1590.0,3,3647.7987421383646
2.0,1.0,50.0,1250.0,3,4000.0
3.0,1.0,60.0,1580.0,3,3797.46835443038
2.0,3.0,50.0,1250.0,3,4000.0
2.0,2.0,50.0,1250.0,3,4000.0
2.0,2.0,62.82,1525.0,3,4119.3442622950815
2.0,3.0,59.0,1475.0,3,4000.0
2.0,2.0,50.0,1250.0,3,4000.0
2.0,2.0,55.25,1270.0,3,4350.393700787402
2.0,1.0,55.25,1270.0,3,4350.393700787402
2.0,1.0,57.0,1345.0,3,4237.918215613383
2.0,1.0,57.0,1345.0,3,4237.918215613383
2.0,2.0,59.6,1490.0,3,4000.0
2.0,3.0,53.0,1308.0,3,4051.987767584098
2.0,1.0,57.0,1330.0,3,4285.714285714285
2.0,3.0,56.12,1290.0,3,4350.387596899225
2.0,1.0,56.0,1328.0,3,4216.8674698795185
2.0,2.0,56.12,1290.0,3,4350.387596899225
2.0,1.0,57.0,1345.0,3,4237.918215613383
2.0,2.0,100.0,1190.0,2,8403.361344537816
2.0,1.0,55.0,775.0,2,7096.774193548387
2.0,2.0,55.0,1133.0,2,4854.368932038835
2.0,1.0,44.0,1000.0,2,4400.0
3.0,3.0,85.0,2108.0,3,4032.2580645161293
2.0,2.0,110.0,1353.0,2,8130.081300813008
2.0,2.0,110.0,1353.0,2,8130.081300813008
2.0,2.0,110.0,1353.0,3,8130.081300813008
3.0,2.0,85.0,1750.0,3,4857.142857142857
5.0,2.0,120.0,2500.0,5,4800.0
3.0,3.0,85.0,1610.0,3,5279.503105590062
4.0,1.5843757375501535,200.0,2300.0,4,8695.652173913044
5.0,2.0,420.0,4800.0,4,8750.0
6.0,2.0,420.0,4800.0,4,8750.0
4.0,3.0,420.0,4800.0,4,8750.0
1.0,1.0,30.0,551.0,1,5444.64609800363
2.0,1.0,70.0,1254.0,3,5582.13716108453
3.0,2.0,79.0,1432.0,3,5516.7597765363125
2.0,1.0,62.0,1334.0,2,4647.67616191904
4.0,1.0,103.0,2000.0,5,5150.0
4.0,1.0,99.0,2000.0,5,4950.0
2.0,2.0,43.5,1088.0,2,3998.1617647058824
2.0,3.0,55.0,1280.0,3,4296.875
6.0,2.0,560.0,7000.0,6,8000.0
2.0,2.0,44.0,1160.0,2,3793.103448275862
2.0,2.0,42.0,1024.0,2,4101.5625
2.0,2.0,40.0,1125.0,2,3555.5555555555557
2.0,2.0,40.0,1112.0,2,3597.122302158273
2.0,2.0,45.35,1055.0,2,4298.578199052133
2.0,2.0,36.0,977.0,2,3684.74923234391
2.0,2.0,41.88,1111.0,2,3769.57695769577
2.0,3.0,55.5,1140.0,2,4868.421052631579
2.0,2.0,39.9,1140.0,2,3500.0
2.0,2.0,48.0,1090.0,2,4403.6697247706425
2.0,1.0,60.0,1210.0,2,4958.677685950413
2.0,2.0,46.0,1070.0,2,4299.065420560748
2.0,1.0,34.0,965.0,2,3523.316062176166
2.0,2.0,44.24,1120.0,2,3950.0
2.0,1.0,45.0,1085.0,2,4147.465437788019
2.0,2.0,47.0,1250.0,2,3760.0
2.0,2.0,55.0,1180.0,2,4661.016949152542
2.0,1.0,40.65,1045.0,2,3889.9521531100477
2.0,1.0,85.0,1760.0,2,4829.545454545455
2.0,2.0,54.0,1210.0,2,4462.809917355372
2.0,2.0,40.0,1112.0,2,3597.122302158273
3.0,2.0,65.99,1535.0,3,4299.022801302931
3.0,1.5843757375501535,71.0,1250.0,3,5680.0
3.0,1.0,67.75,1200.0,3,5645.833333333333
3.0,2.0,71.0,1450.0,3,4896.551724137931
2.0,3.0,79.0,1395.0,3,5663.082437275985
3.0,1.0,68.38,1200.0,3,5698.333333333333
2.0,3.0,61.0,1520.0,3,4013.157894736842
2.0,2.0,60.0,1520.0,3,3947.3684210526317
3.0,2.0,69.43,1615.0,3,4299.071207430341
3.0,2.0,63.2,1600.0,3,3950.0
3.0,2.0,71.58,1665.0,3,4299.0990990990995
2.0,2.0,42.7,1050.0,2,4066.6666666666665
2.0,2.0,52.76,1255.0,2,4203.98406374502
2.0,2.0,49.11,1140.0,2,4307.894736842105
2.0,2.0,58.0,1247.0,3,4651.162790697675
2.0,1.0,64.0,1330.0,2,4812.0300751879695
2.0,1.0,36.28,1037.0,2,3498.553519768563
3.0,0.0,500.0,3025.0,3,16528.92561983471
4.0,1.0,528.0,2328.0,4,22680.41237113402
6.0,1.0,1102.0,4750.0,4,23200.0
3.0,0.0,650.0,2295.0,6,28322.44008714597
1.0,1.0,44.0,900.0,2,4888.888888888889
3.0,2.0,76.0,1600.0,3,4750.0
2.0,1.0,39.73,1135.0,2,3500.440528634361
2.0,1.0,34.82,995.0,2,3499.497487437186
2.0,1.0,34.82,995.0,2,3499.497487437186
2.0,1.0,36.28,1037.0,2,3498.553519768563
2.0,1.0,34.22,978.0,2,3498.9775051124743
2.0,1.0,36.28,1037.0,2,3498.553519768563
2.0,1.0,37.8,1080.0,2,3499.9999999999995
5.0,2.0,120.0,2400.0,5,5000.0
3.0,0.0,72.0,1500.0,3,4800.0
4.0,3.0,264.0,3000.0,4,8800.0
2.0,2.0,100.0,1800.0,3,5555.555555555556
2.0,2.0,45.0,950.0,2,4736.8421052631575
2.0,1.0,50.0,1250.0,2,4000.0
2.0,1.0,55.0,1250.0,2,4400.0
1.0,1.0,42.0,595.0,1,7058.823529411765
1.0,1.0,42.0,596.0,1,7046.979865771812
3.0,0.0,350.0,5720.0,3,6118.881118881119
2.0,1.0,260.0,2700.0,3,9629.62962962963
2.0,1.0,285.0,3080.0,4,9253.246753246753
1.0,0.0,20.0,600.0,1,3333.3333333333335
3.0,3.0,85.0,1545.0,3,5501.6181229773465
3.0,3.0,270.0,2020.0,3,13366.336633663366
4.0,2.0,400.0,3700.0,4,10810.81081081081
2.0,2.0,47.0,1225.0,2,3836.734693877551
2.0,0.0,125.0,1603.0,3,7797.878976918279
4.0,1.0,80.0,2150.0,4,3720.9302325581393
2.0,1.0,129.0,1300.0,2,9923.076923076924
2.0,1.0,115.0,1115.0,2,10313.90134529148
3.0,1.0,165.0,1650.0,3,10000.0
2.0,2.0,32.0,1100.0,2,2909.090909090909
2.0,0.0,280.0,3760.0,2,7446.808510638298
2.0,2.0,55.0,1200.0,2,4583.333333333333
2.0,2.0,55.0,1060.0,2,5188.679245283019
2.0,1.0,54.0,1100.0,2,4909.090909090909
2.0,1.0,54.0,1100.0,2,4909.090909090909
2.0,1.5843757375501535,40.0,945.0,2,4232.804232804233
2.0,1.0,54.0,1100.0,2,4909.090909090909
2.0,2.0,52.0,1200.0,2,4333.333333333333
2.0,1.0,50.0,1050.0,2,4761.9047619047615
2.0,1.0,50.0,1188.0,2,4208.754208754209
2.0,2.0,60.5,1200.0,2,5041.666666666667
2.0,2.0,67.0,1485.0,3,4511.784511784512
2.0,0.0,70.0,1440.0,3,4861.111111111111
2.0,2.0,65.0,1200.0,3,5416.666666666667
5.0,1.0,135.0,2400.0,4,5625.0
2.0,2.0,55.0,1200.0,2,4583.333333333333
2.0,2.0,47.0,1100.0,2,4272.727272727273
7.0,0.0,160.0,2300.0,6,6956.521739130435
2.0,2.0,62.0,1400.0,3,4428.571428571428
2.0,2.0,70.0,1374.0,3,5094.614264919942
2.0,3.0,85.0,1605.0,3,5295.95015576324
2.0,1.0,68.0,1200.0,3,5666.666666666667
6.0,2.0,460.0,4000.0,6,11500.0
2.0,1.0,48.0,1100.0,2,4363.636363636364
1.0,1.0,40.0,606.0,1,6600.660066006601
1.0,1.0,40.0,492.0,1,8130.081300813008
2.0,2.0,65.0,1180.0,2,5508.474576271186
2.0,0.0,60.0,989.0,2,6066.734074823054
2.0,2.0,62.0,1200.0,2,5166.666666666667
2.0,0.0,45.0,864.0,2,5208.333333333333
2.0,2.0,60.0,920.0,2,6521.739130434783
2.0,1.0,58.0,1019.0,2,5691.854759568204
3.0,2.0,110.0,1704.0,3,6455.399061032864
3.0,1.0,129.0,1933.0,3,6673.564407656492
3.0,0.0,100.0,1450.0,3,6896.551724137931
3.0,2.0,121.0,1826.0,3,6626.506024096386
3.0,1.0,116.0,1739.0,3,6670.500287521564
3.0,2.0,100.0,1490.0,3,6711.4093959731545
2.0,1.0,103.0,1520.0,3,6776.315789473684
3.0,1.0,117.0,1749.0,3,6689.536878216123
2.0,2.0,75.0,1300.0,3,5769.2307692307695
3.0,2.0,136.0,2047.0,3,6643.869076697606
2.0,1.0,75.0,1200.0,3,6250.0
6.0,3.0,125.0,2400.0,5,5208.333333333333
2.0,2.0,71.95,1290.0,2,5577.519379844961
3.0,3.0,91.86,1670.0,3,5500.5988023952095
2.0,2.0,38.0,950.0,2,4000.0
